Label,Text
__label__1,"read book ! ! ! ! : , beg , respect time whatsoever , read book ! ! ! maybe couple generations completey ignore , cease - called classic . , written pretty difficult language . fine good book worth effort , definitely . author knowledge subtlety message wrong , believe , poorly conveyed . second star given use language impressive , sooner read taudry romance novel - read scarlet letter ."
__label__2,"perfect die - hard baseball fan : read baseball america years finally took plunge got subscription . best place coverage minors , college , high school baseball know prospects ."
__label__2,"amazing ! : soundtrack favorite music time , hands . intense sadness "" prisoners fate "" ( means played game ) hope "" distant promise "" "" girl stole star "" important inspiration personally teen years . higher energy tracks like "" chrono cross ~ time scar~ "" , "" time dreamwatch "" , "" chronomantique "" ( indefinably remeniscent chrono trigger ) absolutely superb well.this soundtrack amazing music , probably best composer work ( heard xenogears soundtrack , sure ) , played game , worth twice price buy it.i wish 6 stars ."
__label__1,"zzzzzzzzzz ..... snooze - fest : great , socially aware electro - dance record . wait iraqi come current led invasion ."
__label__1,"best version : scary stories tell dark classic children book , favor , find original version stephen gammell illustrations.alvin schwartz words stephen gammell drawings simply , children deserve treated correct experience granted combination schwartz gammell.yes , gammell illustrations frightening , graphic , helquist . point ! gammell work effective , real art , merely illustration.for sake children aesthetic development , right thing !"
__label__1,"discs skip : purchased movies , watch right away . watch found skip badly . unfortunately passed return date policy ."
__label__1,boring : english teacher getting book tough . nathaniel hawthorne sex sound boring .
__label__1,"extremely let : big hendrix fan , fan bluegrass - impressed album . "" bluegrass "" acceptable , big stretch extract "" hendrix "" hearing . want good hendrix tribute album , try "" stone free : tribute jimi hendrix "" ( 1993 ) . want good bluegrass album ? try seldom scene.overall , nice concept gone terribly awry ."
__label__2,"? : cd great people , think lot people buying maybe shouldn't.for nirvana fanatic money , boxed set , probably find dvd book worth extra money , listen added tracks.if fanatic , stick albums . like low sound quality recordings.now , nirvana fanatic bit short cash , absolutely "" mi "" collection , . "" mi "" excellent track , nirvana best ... nirvana fan , need ."
__label__1,"lost : 121 minutes : , 121 minutes life . year , compelled animated movie guinea pigs saving world . worst movie saw . , second worst movie saw . favor "" bad lieuenant "" miss ."
__label__1,"wrong title director : mistakes dvd . english title italian movie bread , love dreams ( original : pane , amore e fantasia ) bread , love jealousy ( original : pane , amore e gelosia ) . actors vittorio de sica , gina lollobrigida marisa merlini played movies product description easily related . movies directed luigi comencini vittorio de sica . boudu saved drowning famous jean renoir movie 1932 . italian movies good , star mistakes ."
__label__2,"mystery wo blood pressure ... : "" dumb witness "" slower moving , relaxing type mystery -- intense drama tension - written tragedy ."
__label__2,"enjoyable novel : xanth novel read , easy . confused reference xanth novels minimal focused . jokes funny , plot humorous twists ( couple cool surprises ! ) - entertained . enjoyable book , definitely like incarnations immortality better . overall 3.5/5 stars ."
__label__1,"heart hair band : beginning end wilson sisters . sure , okay songs , thought recently replaced vinyl lp cd . songs sound dated believe like . mildly , album heart contribution 1980s "" hair band "" movement . synthesizers drum machines taken nancy howard guitar playing . dreamboat anne little queen sound good today released . cd ."
__label__1,"return randy watson:""sexual chocolate "" : neptunes props successful tough business mark in&they time now.but far pharell thinking 2nd - coming curtis mayfield ? naw!double naw ! ! ! ! pharell radny watson written vocally me.whenever watch pharell singing "" coming america "" flashback.but scary alot folks taking singing career legit ."
__label__1,"danger ..... : watch turkey ! definitely disk true believers . sound quality bad bootleg listened , songs fade ( live album ! ? ) skimpy liner notes add pretty bad package . addition keyboard player hurt add wa sound . dying live disk wa "" locked "" tour , . , save money ."
__label__1,"jerk live perpetuity , ? : okay , folks . let real . movie / book essentially insipid sexuality spoiled brats soulful eyes , zero body fat , moral compasses . worst , search compasses . exhibition unbridled existential selfishness popular ? protagonists european - "" misunderstood "" quasi - intellectuals boot . translation : culturally paranoid yanks eat kind lean cuisine right . type likes hungry 15 minutes eating , miss movie "" sheltering sky , "" mind - numbing fare featuring filthy rich american "" seekers "" ransacking blistering desert ( desert tray ) spiritual bargains wo heavy self knowledge ."
